created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-05-02T06:55:44+00:00,483,,45.2,,,,,
2024-05-02T06:55:45+00:00,484,,,885.5,,,,
2024-05-02T06:56:00+00:00,485,25.7,,,,,,
2024-05-02T06:56:02+00:00,486,,45.0,,,,,
2024-05-02T06:56:03+00:00,487,,,845.1,,,,
2024-05-02T06:56:18+00:00,488,25.7,,,,,,
2024-05-02T06:56:19+00:00,489,,45.3,,,,,
2024-05-02T06:56:20+00:00,490,,,859.2,,,,
2024-05-02T06:56:35+00:00,491,25.7,,,,,,
2024-05-02T06:56:36+00:00,492,,45.1,,,,,
2024-05-02T06:56:37+00:00,493,,,865.9,,,,
2024-05-02T06:56:52+00:00,494,25.7,,,,,,
2024-05-02T06:56:53+00:00,495,,44.8,,,,,
2024-05-02T06:56:54+00:00,496,,,854.8,,,,
2024-05-02T06:57:10+00:00,497,25.7,,,,,,
2024-05-02T06:57:11+00:00,498,,44.8,,,,,
2024-05-02T06:57:12+00:00,499,,,834.4,,,,
2024-05-02T06:57:27+00:00,500,25.7,,,,,,
2024-05-02T06:57:28+00:00,501,,44.6,,,,,
2024-05-02T06:57:29+00:00,502,,,803.1,,,,
2024-05-02T06:57:44+00:00,503,25.7,,,,,,
2024-05-02T06:57:45+00:00,504,,44.9,,,,,
2024-05-02T06:57:46+00:00,505,,,793.9,,,,
2024-05-02T06:58:01+00:00,506,25.7,,,,,,
2024-05-02T06:58:02+00:00,507,,45.0,,,,,
2024-05-02T06:58:03+00:00,508,,,798.4,,,,
2024-05-02T06:58:19+00:00,509,25.7,,,,,,
2024-05-02T06:58:20+00:00,510,,44.8,,,,,
2024-05-02T06:58:21+00:00,511,,,802.1,,,,
2024-05-02T06:58:36+00:00,512,25.8,,,,,,
2024-05-02T06:58:37+00:00,513,,44.8,,,,,
2024-05-02T06:58:38+00:00,514,,,800.2,,,,
2024-05-02T06:58:53+00:00,515,25.7,,,,,,
2024-05-02T06:58:54+00:00,516,,44.5,,,,,
2024-05-02T06:58:55+00:00,517,,,795.3,,,,
2024-05-02T06:59:10+00:00,518,25.7,,,,,,
2024-05-02T06:59:11+00:00,519,,44.6,,,,,
2024-05-02T06:59:13+00:00,520,,,788.7,,,,
2024-05-02T06:59:28+00:00,521,25.7,,,,,,
2024-05-02T06:59:29+00:00,522,,44.6,,,,,
2024-05-02T06:59:30+00:00,523,,,781.3,,,,
2024-05-02T06:59:45+00:00,524,25.7,,,,,,
2024-05-02T06:59:46+00:00,525,,45.0,,,,,
2024-05-02T06:59:47+00:00,526,,,787.1,,,,
2024-05-02T07:00:02+00:00,527,25.7,,,,,,
2024-05-02T07:00:10+00:00,528,,,794.5,,,,
2024-05-02T07:00:19+00:00,529,25.8,,,,,,
2024-05-02T07:00:22+00:00,530,,44.9,,,,,
2024-05-02T07:00:37+00:00,531,25.8,,,,,,
2024-05-02T07:00:38+00:00,532,,44.6,,,,,
2024-05-02T07:00:39+00:00,533,,,797.1,,,,
2024-05-02T07:00:54+00:00,534,25.8,,,,,,
2024-05-02T07:00:55+00:00,535,,44.8,,,,,
2024-05-02T07:00:56+00:00,536,,,798.7,,,,
2024-05-02T07:01:11+00:00,537,25.8,,,,,,
2024-05-02T07:01:12+00:00,538,,44.9,,,,,
2024-05-02T07:01:13+00:00,539,,,798.7,,,,
2024-05-02T07:01:28+00:00,540,25.8,,,,,,
2024-05-02T07:01:30+00:00,541,,44.7,,,,,
2024-05-02T07:01:31+00:00,542,,,797.9,,,,
2024-05-02T07:01:46+00:00,543,25.8,,,,,,
2024-05-02T07:01:47+00:00,544,,44.7,,,,,
2024-05-02T07:01:48+00:00,545,,,796.4,,,,
2024-05-02T07:02:03+00:00,546,25.8,,,,,,
2024-05-02T07:02:04+00:00,547,,44.8,,,,,
2024-05-02T07:02:05+00:00,548,,,795.8,,,,
2024-05-02T07:02:20+00:00,549,25.8,,,,,,
2024-05-02T07:02:21+00:00,550,,44.9,,,,,
2024-05-02T07:02:22+00:00,551,,,799.1,,,,
2024-05-02T07:02:37+00:00,552,25.8,,,,,,
2024-05-02T07:02:38+00:00,553,,44.8,,,,,
2024-05-02T07:02:40+00:00,554,,,849.1,,,,
2024-05-02T07:02:55+00:00,555,25.8,,,,,,
2024-05-02T07:02:56+00:00,556,,45.0,,,,,
2024-05-02T07:02:57+00:00,557,,,854.7,,,,
2024-05-02T07:03:12+00:00,558,25.8,,,,,,
2024-05-02T07:03:13+00:00,559,,44.7,,,,,
2024-05-02T07:03:14+00:00,560,,,853.9,,,,
2024-05-02T07:03:29+00:00,561,25.8,,,,,,
2024-05-02T07:03:30+00:00,562,,44.7,,,,,
2024-05-02T07:03:31+00:00,563,,,843.6,,,,
2024-05-02T07:03:47+00:00,564,25.8,,,,,,
2024-05-02T07:03:48+00:00,565,,44.6,,,,,
2024-05-02T07:03:49+00:00,566,,,834.0,,,,
2024-05-02T07:04:04+00:00,567,25.8,,,,,,
2024-05-02T07:04:05+00:00,568,,44.7,,,,,
2024-05-02T07:04:06+00:00,569,,,823.0,,,,
2024-05-02T07:04:21+00:00,570,25.8,,,,,,
2024-05-02T07:04:22+00:00,571,,44.6,,,,,
2024-05-02T07:04:23+00:00,572,,,814.6,,,,
2024-05-02T07:04:38+00:00,573,25.8,,,,,,
2024-05-02T07:04:39+00:00,574,,44.6,,,,,
2024-05-02T07:04:40+00:00,575,,,810.3,,,,
2024-05-02T07:04:56+00:00,576,25.8,,,,,,
2024-05-02T07:04:57+00:00,577,,44.4,,,,,
2024-05-02T07:04:58+00:00,578,,,805.7,,,,
2024-05-02T07:05:13+00:00,579,25.8,,,,,,
2024-05-02T07:05:14+00:00,580,,44.4,,,,,
2024-05-02T07:05:15+00:00,581,,,802.3,,,,
2024-05-02T07:05:30+00:00,582,25.8,,,,,,
2024-05-02T07:05:31+00:00,583,,44.5,,,,,
2024-05-02T07:05:32+00:00,584,,,797.7,,,,
2024-05-02T07:05:47+00:00,585,25.8,,,,,,
2024-05-02T07:05:48+00:00,586,,44.7,,,,,
2024-05-02T07:05:49+00:00,587,,,798.6,,,,
2024-05-02T07:06:05+00:00,588,25.8,,,,,,
2024-05-02T07:06:06+00:00,589,,44.7,,,,,
2024-05-02T07:06:07+00:00,590,,,801.6,,,,
2024-05-02T07:06:22+00:00,591,25.8,,,,,,
2024-05-02T07:06:23+00:00,592,,44.4,,,,,
2024-05-02T07:06:24+00:00,593,,,801.5,,,,
2024-05-02T07:06:39+00:00,594,25.8,,,,,,
2024-05-02T07:06:40+00:00,595,,44.6,,,,,
2024-05-02T07:06:41+00:00,596,,,800.2,,,,
2024-05-02T07:06:56+00:00,597,25.8,,,,,,
2024-05-02T07:06:57+00:00,598,,44.6,,,,,
2024-05-02T07:06:59+00:00,599,,,799.2,,,,
2024-05-02T07:07:14+00:00,600,25.8,,,,,,
2024-05-02T07:07:15+00:00,601,,44.6,,,,,
2024-05-02T07:07:16+00:00,602,,,796.1,,,,
2024-05-02T07:07:31+00:00,603,25.8,,,,,,
2024-05-02T07:07:32+00:00,604,,44.5,,,,,
2024-05-02T07:07:33+00:00,605,,,792.5,,,,
2024-05-02T07:07:48+00:00,606,25.8,,,,,,
2024-05-02T07:07:49+00:00,607,,44.4,,,,,
2024-05-02T07:07:50+00:00,608,,,790.2,,,,
2024-05-02T07:08:05+00:00,609,25.8,,,,,,
2024-05-02T07:08:06+00:00,610,,44.3,,,,,
2024-05-02T07:08:08+00:00,611,,,784.2,,,,
2024-05-02T07:08:23+00:00,612,25.8,,,,,,
2024-05-02T07:08:24+00:00,613,,44.6,,,,,
2024-05-02T07:08:25+00:00,614,,,770.5,,,,
2024-05-02T07:08:40+00:00,615,25.8,,,,,,
2024-05-02T07:08:41+00:00,616,,44.5,,,,,
2024-05-02T07:08:42+00:00,617,,,766.9,,,,
2024-05-02T07:08:57+00:00,618,25.8,,,,,,
2024-05-02T07:08:58+00:00,619,,44.5,,,,,
2024-05-02T07:08:59+00:00,620,,,762.7,,,,
2024-05-02T07:09:14+00:00,621,25.8,,,,,,
2024-05-02T07:09:15+00:00,622,,44.4,,,,,
2024-05-02T07:09:17+00:00,623,,,758.0,,,,
2024-05-02T07:09:32+00:00,624,25.8,,,,,,
2024-05-02T07:09:33+00:00,625,,44.4,,,,,
2024-05-02T07:09:34+00:00,626,,,756.4,,,,
2024-05-02T07:09:49+00:00,627,25.8,,,,,,
2024-05-02T07:09:50+00:00,628,,44.3,,,,,
2024-05-02T07:09:51+00:00,629,,,754.0,,,,
2024-05-02T07:10:06+00:00,630,25.8,,,,,,
2024-05-02T07:10:07+00:00,631,,44.5,,,,,
2024-05-02T07:10:08+00:00,632,,,751.6,,,,
2024-05-02T07:10:23+00:00,633,25.8,,,,,,
2024-05-02T07:10:24+00:00,634,,44.6,,,,,
2024-05-02T07:10:26+00:00,635,,,761.7,,,,
2024-05-02T07:10:41+00:00,636,25.8,,,,,,
2024-05-02T07:10:42+00:00,637,,44.5,,,,,
2024-05-02T07:10:43+00:00,638,,,784.9,,,,
2024-05-02T07:10:58+00:00,639,25.8,,,,,,
2024-05-02T07:10:59+00:00,640,,44.5,,,,,
2024-05-02T07:11:00+00:00,641,,,783.1,,,,
2024-05-02T07:11:15+00:00,642,25.8,,,,,,
2024-05-02T07:11:16+00:00,643,,44.5,,,,,
2024-05-02T07:11:17+00:00,644,,,781.0,,,,
2024-05-02T07:11:32+00:00,645,25.8,,,,,,
2024-05-02T07:11:33+00:00,646,,44.4,,,,,
2024-05-02T07:11:35+00:00,647,,,774.2,,,,
2024-05-02T07:11:50+00:00,648,25.8,,,,,,
2024-05-02T07:11:51+00:00,649,,44.6,,,,,
2024-05-02T07:11:52+00:00,650,,,772.1,,,,
2024-05-02T07:12:07+00:00,651,25.8,,,,,,
2024-05-02T07:12:08+00:00,652,,44.6,,,,,
2024-05-02T07:12:09+00:00,653,,,773.9,,,,
2024-05-02T07:12:24+00:00,654,25.8,,,,,,
2024-05-02T07:12:25+00:00,655,,44.5,,,,,
2024-05-02T07:12:26+00:00,656,,,776.0,,,,
2024-05-02T07:12:42+00:00,657,25.8,,,,,,
2024-05-02T07:12:43+00:00,658,,44.6,,,,,
2024-05-02T07:12:44+00:00,659,,,774.6,,,,
2024-05-02T07:12:59+00:00,660,25.8,,,,,,
2024-05-02T07:13:00+00:00,661,,44.9,,,,,
2024-05-02T07:13:01+00:00,662,,,778.9,,,,
2024-05-02T07:13:16+00:00,663,25.8,,,,,,
2024-05-02T07:13:17+00:00,664,,44.6,,,,,
2024-05-02T07:13:18+00:00,665,,,780.8,,,,
2024-05-02T07:13:33+00:00,666,25.8,,,,,,
2024-05-02T07:13:34+00:00,667,,44.4,,,,,
2024-05-02T07:13:35+00:00,668,,,782.2,,,,
2024-05-02T07:13:51+00:00,669,25.9,,,,,,
2024-05-02T07:13:52+00:00,670,,44.4,,,,,
2024-05-02T07:13:53+00:00,671,,,780.7,,,,
2024-05-02T07:14:08+00:00,672,25.9,,,,,,
2024-05-02T07:14:09+00:00,673,,44.3,,,,,
2024-05-02T07:14:10+00:00,674,,,779.2,,,,
2024-05-02T07:14:25+00:00,675,25.8,,,,,,
2024-05-02T07:14:26+00:00,676,,44.1,,,,,
2024-05-02T07:14:27+00:00,677,,,776.5,,,,
2024-05-02T07:14:42+00:00,678,25.8,,,,,,
2024-05-02T07:14:43+00:00,679,,44.2,,,,,
2024-05-02T07:14:44+00:00,680,,,771.3,,,,
2024-05-02T07:14:59+00:00,681,25.9,,,,,,
2024-05-02T07:15:01+00:00,682,,44.3,,,,,
2024-05-02T07:15:02+00:00,683,,,764.9,,,,
2024-05-02T07:15:17+00:00,684,25.9,,,,,,
2024-05-02T07:15:18+00:00,685,,44.3,,,,,
2024-05-02T07:15:19+00:00,686,,,777.4,,,,
2024-05-02T07:15:34+00:00,687,25.8,,,,,,
2024-05-02T07:15:35+00:00,688,,44.4,,,,,
2024-05-02T07:15:36+00:00,689,,,777.8,,,,
2024-05-02T07:15:51+00:00,690,25.9,,,,,,
2024-05-02T07:15:52+00:00,691,,44.4,,,,,
2024-05-02T07:15:53+00:00,692,,,774.6,,,,
2024-05-02T07:16:09+00:00,693,25.8,,,,,,
2024-05-02T07:16:10+00:00,694,,44.2,,,,,
2024-05-02T07:16:11+00:00,695,,,772.4,,,,
2024-05-02T07:16:26+00:00,696,25.8,,,,,,
2024-05-02T07:16:27+00:00,697,,43.8,,,,,
2024-05-02T07:16:28+00:00,698,,,768.2,,,,
2024-05-02T07:16:43+00:00,699,25.9,,,,,,
2024-05-02T07:16:44+00:00,700,,43.8,,,,,
2024-05-02T07:16:45+00:00,701,,,761.6,,,,
2024-05-02T07:17:00+00:00,702,25.8,,,,,,
2024-05-02T07:17:01+00:00,703,,44.2,,,,,
2024-05-02T07:17:02+00:00,704,,,753.8,,,,
2024-05-02T07:17:18+00:00,705,25.8,,,,,,
2024-05-02T07:17:19+00:00,706,,43.8,,,,,
2024-05-02T07:17:20+00:00,707,,,747.8,,,,
2024-05-02T07:17:35+00:00,708,25.9,,,,,,
2024-05-02T07:17:36+00:00,709,,44.1,,,,,
2024-05-02T07:17:37+00:00,710,,,739.6,,,,
2024-05-02T07:17:52+00:00,711,25.8,,,,,,
2024-05-02T07:17:53+00:00,712,,44.3,,,,,
2024-05-02T07:17:54+00:00,713,,,746.5,,,,
2024-05-02T07:18:09+00:00,714,25.8,,,,,,
2024-05-02T07:18:10+00:00,715,,44.1,,,,,
2024-05-02T07:18:12+00:00,716,,,755.9,,,,
2024-05-02T07:18:27+00:00,717,25.9,,,,,,
2024-05-02T07:18:28+00:00,718,,44.0,,,,,
2024-05-02T07:18:29+00:00,719,,,759.9,,,,
2024-05-02T07:18:44+00:00,720,25.8,,,,,,
2024-05-02T07:18:45+00:00,721,,44.3,,,,,
2024-05-02T07:18:46+00:00,722,,,754.6,,,,
2024-05-02T07:19:01+00:00,723,25.9,,,,,,
2024-05-02T07:19:02+00:00,724,,44.3,,,,,
2024-05-02T07:19:03+00:00,725,,,753.7,,,,
2024-05-02T07:19:18+00:00,726,25.9,,,,,,
2024-05-02T07:19:19+00:00,727,,44.5,,,,,
2024-05-02T07:19:21+00:00,728,,,755.6,,,,
2024-05-02T07:19:36+00:00,729,25.8,,,,,,
2024-05-02T07:19:37+00:00,730,,44.6,,,,,
2024-05-02T07:19:38+00:00,731,,,755.6,,,,
2024-05-02T07:19:53+00:00,732,25.9,,,,,,
2024-05-02T07:19:54+00:00,733,,44.0,,,,,
2024-05-02T07:19:55+00:00,734,,,754.4,,,,
2024-05-02T07:20:10+00:00,735,25.9,,,,,,
2024-05-02T07:20:11+00:00,736,,43.6,,,,,
2024-05-02T07:20:12+00:00,737,,,752.2,,,,
2024-05-02T07:20:27+00:00,738,25.8,,,,,,
2024-05-02T07:20:28+00:00,739,,43.5,,,,,
2024-05-02T07:20:30+00:00,740,,,747.5,,,,
2024-05-02T07:20:45+00:00,741,25.8,,,,,,
2024-05-02T07:20:46+00:00,742,,43.4,,,,,
2024-05-02T07:20:47+00:00,743,,,742.0,,,,
2024-05-02T07:21:02+00:00,744,25.8,,,,,,
2024-05-02T07:21:03+00:00,745,,43.2,,,,,
2024-05-02T07:21:04+00:00,746,,,735.2,,,,
2024-05-02T07:21:19+00:00,747,25.8,,,,,,
2024-05-02T07:21:20+00:00,748,,43.0,,,,,
2024-05-02T07:21:21+00:00,749,,,722.2,,,,
2024-05-02T07:21:36+00:00,750,25.8,,,,,,
2024-05-02T07:21:37+00:00,751,,43.1,,,,,
2024-05-02T07:21:41+00:00,752,,,715.4,,,,
2024-05-02T07:21:55+00:00,753,25.8,,,,,,
2024-05-02T07:21:58+00:00,754,,,718.5,,,,
2024-05-02T07:22:11+00:00,755,25.7,,,,,,
2024-05-02T07:22:12+00:00,756,,43.7,,,,,
2024-05-02T07:22:13+00:00,757,,,722.9,,,,
2024-05-02T07:22:28+00:00,758,25.7,,,,,,
2024-05-02T07:22:29+00:00,759,,43.6,,,,,
2024-05-02T07:22:30+00:00,760,,,730.9,,,,
2024-05-02T07:22:46+00:00,761,25.7,,,,,,
2024-05-02T07:22:47+00:00,762,,43.6,,,,,
2024-05-02T07:22:48+00:00,763,,,729.2,,,,
2024-05-02T07:23:03+00:00,764,25.7,,,,,,
2024-05-02T07:23:06+00:00,765,,43.8,,,,,
2024-05-02T07:23:21+00:00,766,25.7,,,,,,
2024-05-02T07:23:22+00:00,767,,,723.4,,,,
2024-05-02T07:23:37+00:00,768,25.7,,,,,,
2024-05-02T07:23:38+00:00,769,,44.1,,,,,
2024-05-02T07:23:39+00:00,770,,,727.3,,,,
2024-05-02T07:23:55+00:00,771,25.7,,,,,,
2024-05-02T07:24:10+00:00,772,,,728.1,,,,
2024-05-02T07:24:13+00:00,773,25.7,,,,,,
2024-05-02T07:24:14+00:00,774,,,724.2,,,,
2024-05-02T07:24:29+00:00,775,25.7,,,,,,
2024-05-02T07:24:30+00:00,776,,43.7,,,,,
2024-05-02T07:24:31+00:00,777,,,721.4,,,,
2024-05-02T07:24:46+00:00,778,25.7,,,,,,
2024-05-02T07:24:47+00:00,779,,43.9,,,,,
2024-05-02T07:25:18+00:00,780,,,717.9,,,,
2024-05-02T07:25:21+00:00,781,25.7,,,,,,
2024-05-02T07:25:24+00:00,782,,44.0,,,,,
2024-05-02T07:25:38+00:00,783,25.7,,,,,,
2024-05-02T07:25:39+00:00,784,,44.1,,,,,
2024-05-02T07:25:40+00:00,785,,,767.9,,,,
2024-05-02T07:25:55+00:00,786,25.7,,,,,,
2024-05-02T07:25:56+00:00,787,,44.0,,,,,
2024-05-02T07:25:57+00:00,788,,,764.4,,,,
2024-05-02T07:26:13+00:00,789,25.7,,,,,,
2024-05-02T07:26:14+00:00,790,,44.0,,,,,
2024-05-02T07:26:15+00:00,791,,,759.4,,,,
2024-05-02T07:26:30+00:00,792,25.7,,,,,,
2024-05-02T07:26:31+00:00,793,,44.1,,,,,
2024-05-02T07:26:32+00:00,794,,,754.6,,,,
2024-05-02T07:26:47+00:00,795,25.7,,,,,,
2024-05-02T07:26:48+00:00,796,,44.1,,,,,
2024-05-02T07:26:49+00:00,797,,,751.6,,,,
2024-05-02T07:27:04+00:00,798,25.7,,,,,,
2024-05-02T07:27:05+00:00,799,,44.1,,,,,
2024-05-02T07:27:06+00:00,800,,,749.8,,,,
2024-05-02T07:27:22+00:00,801,25.7,,,,,,
2024-05-02T07:27:23+00:00,802,,44.0,,,,,
2024-05-02T07:27:24+00:00,803,,,749.6,,,,
2024-05-02T07:27:39+00:00,804,25.7,,,,,,
2024-05-02T07:27:40+00:00,805,,44.0,,,,,
2024-05-02T07:27:41+00:00,806,,,746.9,,,,
2024-05-02T07:27:56+00:00,807,25.7,,,,,,
2024-05-02T07:27:57+00:00,808,,44.0,,,,,
2024-05-02T07:27:58+00:00,809,,,746.9,,,,
2024-05-02T07:28:13+00:00,810,25.7,,,,,,
2024-05-02T07:28:14+00:00,811,,44.1,,,,,
2024-05-02T07:28:15+00:00,812,,,745.4,,,,
2024-05-02T07:28:31+00:00,813,25.8,,,,,,
2024-05-02T07:28:32+00:00,814,,44.2,,,,,
2024-05-02T07:28:33+00:00,815,,,747.5,,,,
2024-05-02T07:28:48+00:00,816,25.8,,,,,,
2024-05-02T07:28:49+00:00,817,,44.2,,,,,
2024-05-02T07:28:50+00:00,818,,,751.2,,,,
2024-05-02T07:29:05+00:00,819,25.7,,,,,,
2024-05-02T07:29:06+00:00,820,,44.1,,,,,
2024-05-02T07:29:07+00:00,821,,,753.9,,,,
2024-05-02T07:29:22+00:00,822,25.8,,,,,,
2024-05-02T07:29:23+00:00,823,,44.0,,,,,
2024-05-02T07:29:24+00:00,824,,,756.4,,,,
2024-05-02T07:29:40+00:00,825,25.8,,,,,,
2024-05-02T07:29:41+00:00,826,,44.0,,,,,
2024-05-02T07:29:42+00:00,827,,,755.5,,,,
2024-05-02T07:29:57+00:00,828,25.8,,,,,,
2024-05-02T07:29:58+00:00,829,,44.0,,,,,
2024-05-02T07:29:59+00:00,830,,,752.3,,,,
2024-05-02T07:30:14+00:00,831,25.8,,,,,,
2024-05-02T07:30:15+00:00,832,,44.0,,,,,
2024-05-02T07:30:16+00:00,833,,,747.5,,,,
2024-05-02T07:30:31+00:00,834,25.8,,,,,,
2024-05-02T07:30:32+00:00,835,,44.1,,,,,
2024-05-02T07:30:34+00:00,836,,,745.8,,,,
2024-05-02T07:30:49+00:00,837,25.8,,,,,,
2024-05-02T07:30:50+00:00,838,,44.1,,,,,
2024-05-02T07:30:51+00:00,839,,,740.1,,,,
2024-05-02T07:31:06+00:00,840,25.8,,,,,,
2024-05-02T07:31:07+00:00,841,,44.2,,,,,
2024-05-02T07:31:08+00:00,842,,,740.9,,,,
2024-05-02T07:31:23+00:00,843,25.8,,,,,,
2024-05-02T07:31:24+00:00,844,,44.2,,,,,
2024-05-02T07:31:25+00:00,845,,,741.6,,,,
2024-05-02T07:31:40+00:00,846,25.8,,,,,,
2024-05-02T07:31:41+00:00,847,,44.1,,,,,
2024-05-02T07:31:43+00:00,848,,,742.5,,,,
2024-05-02T07:31:58+00:00,849,25.8,,,,,,
2024-05-02T07:31:59+00:00,850,,44.2,,,,,
2024-05-02T07:32:00+00:00,851,,,738.0,,,,
2024-05-02T07:32:15+00:00,852,25.9,,,,,,
2024-05-02T07:32:16+00:00,853,,44.1,,,,,
2024-05-02T07:32:17+00:00,854,,,736.4,,,,
2024-05-02T07:32:32+00:00,855,25.9,,,,,,
2024-05-02T07:32:33+00:00,856,,44.2,,,,,
2024-05-02T07:32:34+00:00,857,,,736.0,,,,
2024-05-02T07:32:50+00:00,858,25.8,,,,,,
2024-05-02T07:32:51+00:00,859,,44.2,,,,,
2024-05-02T07:32:52+00:00,860,,,735.2,,,,
2024-05-02T07:33:07+00:00,861,25.8,,,,,,
2024-05-02T07:33:08+00:00,862,,44.2,,,,,
2024-05-02T07:33:09+00:00,863,,,737.2,,,,
2024-05-02T07:33:24+00:00,864,25.8,,,,,,
2024-05-02T07:33:25+00:00,865,,44.2,,,,,
2024-05-02T07:33:26+00:00,866,,,736.6,,,,
2024-05-02T07:33:41+00:00,867,25.9,,,,,,
2024-05-02T07:33:42+00:00,868,,44.2,,,,,
2024-05-02T07:33:43+00:00,869,,,736.3,,,,
2024-05-02T07:33:59+00:00,870,25.9,,,,,,
2024-05-02T07:34:00+00:00,871,,44.2,,,,,
2024-05-02T07:34:01+00:00,872,,,736.7,,,,
2024-05-02T07:34:16+00:00,873,25.9,,,,,,
2024-05-02T07:34:17+00:00,874,,44.2,,,,,
2024-05-02T07:34:18+00:00,875,,,735.5,,,,
2024-05-02T07:34:33+00:00,876,25.9,,,,,,
2024-05-02T07:34:34+00:00,877,,44.3,,,,,
2024-05-02T07:34:35+00:00,878,,,734.7,,,,
2024-05-02T07:34:50+00:00,879,25.9,,,,,,
2024-05-02T07:34:51+00:00,880,,44.2,,,,,
2024-05-02T07:34:52+00:00,881,,,734.3,,,,
2024-05-02T07:35:08+00:00,882,25.9,,,,,,
2024-05-02T07:35:09+00:00,883,,44.3,,,,,
2024-05-02T07:35:10+00:00,884,,,734.1,,,,
2024-05-02T07:35:25+00:00,885,25.9,,,,,,
2024-05-02T07:35:26+00:00,886,,44.3,,,,,
2024-05-02T07:35:27+00:00,887,,,733.9,,,,
2024-05-02T07:35:42+00:00,888,25.9,,,,,,
2024-05-02T07:35:43+00:00,889,,44.3,,,,,
2024-05-02T07:35:44+00:00,890,,,732.5,,,,
2024-05-02T07:35:59+00:00,891,25.9,,,,,,
2024-05-02T07:36:00+00:00,892,,44.3,,,,,
2024-05-02T07:36:02+00:00,893,,,730.5,,,,
2024-05-02T07:36:17+00:00,894,25.9,,,,,,
2024-05-02T07:36:18+00:00,895,,44.2,,,,,
2024-05-02T07:36:19+00:00,896,,,730.2,,,,
2024-05-02T07:36:34+00:00,897,25.9,,,,,,
2024-05-02T07:36:35+00:00,898,,44.3,,,,,
2024-05-02T07:36:36+00:00,899,,,729.4,,,,
2024-05-02T07:36:51+00:00,900,25.9,,,,,,
2024-05-02T07:36:52+00:00,901,,44.2,,,,,
2024-05-02T07:36:53+00:00,902,,,729.2,,,,
2024-05-02T07:37:08+00:00,903,25.9,,,,,,
2024-05-02T07:37:09+00:00,904,,44.3,,,,,
2024-05-02T07:37:11+00:00,905,,,730.1,,,,
2024-05-02T07:37:26+00:00,906,25.9,,,,,,
2024-05-02T07:37:27+00:00,907,,44.3,,,,,
2024-05-02T07:37:28+00:00,908,,,730.1,,,,
2024-05-02T07:37:43+00:00,909,25.9,,,,,,
2024-05-02T07:37:44+00:00,910,,44.3,,,,,
2024-05-02T07:37:45+00:00,911,,,729.5,,,,
2024-05-02T07:38:00+00:00,912,25.9,,,,,,
2024-05-02T07:38:01+00:00,913,,44.3,,,,,
2024-05-02T07:38:02+00:00,914,,,729.9,,,,
2024-05-02T07:38:17+00:00,915,25.9,,,,,,
2024-05-02T07:38:18+00:00,916,,44.3,,,,,
2024-05-02T07:38:20+00:00,917,,,729.0,,,,
2024-05-02T07:38:35+00:00,918,25.9,,,,,,
2024-05-02T07:38:36+00:00,919,,44.3,,,,,
2024-05-02T07:38:37+00:00,920,,,728.7,,,,
2024-05-02T07:38:52+00:00,921,25.9,,,,,,
2024-05-02T07:38:53+00:00,922,,44.4,,,,,
2024-05-02T07:38:54+00:00,923,,,729.1,,,,
2024-05-02T07:39:09+00:00,924,25.9,,,,,,
2024-05-02T07:39:10+00:00,925,,44.4,,,,,
2024-05-02T07:39:11+00:00,926,,,729.6,,,,
2024-05-02T07:39:26+00:00,927,25.9,,,,,,
2024-05-02T07:39:27+00:00,928,,44.4,,,,,
2024-05-02T07:39:29+00:00,929,,,731.0,,,,
2024-05-02T07:39:44+00:00,930,25.9,,,,,,
2024-05-02T07:39:45+00:00,931,,44.4,,,,,
2024-05-02T07:39:46+00:00,932,,,730.3,,,,
2024-05-02T07:40:01+00:00,933,25.9,,,,,,
2024-05-02T07:40:02+00:00,934,,44.4,,,,,
2024-05-02T07:40:03+00:00,935,,,732.0,,,,
2024-05-02T07:40:18+00:00,936,25.9,,,,,,
2024-05-02T07:40:19+00:00,937,,44.4,,,,,
2024-05-02T07:40:20+00:00,938,,,734.5,,,,
2024-05-02T07:40:35+00:00,939,26.0,,,,,,
2024-05-02T07:40:37+00:00,940,,44.4,,,,,
2024-05-02T07:40:38+00:00,941,,,734.1,,,,
2024-05-02T07:40:53+00:00,942,26.0,,,,,,
2024-05-02T07:40:54+00:00,943,,44.5,,,,,
2024-05-02T07:40:55+00:00,944,,,732.3,,,,
2024-05-02T07:41:10+00:00,945,25.9,,,,,,
2024-05-02T07:41:11+00:00,946,,44.5,,,,,
2024-05-02T07:41:12+00:00,947,,,732.6,,,,
2024-05-02T07:41:27+00:00,948,26.0,,,,,,
2024-05-02T07:41:28+00:00,949,,44.5,,,,,
2024-05-02T07:41:29+00:00,950,,,733.4,,,,
2024-05-02T07:41:44+00:00,951,25.9,,,,,,
2024-05-02T07:41:46+00:00,952,,44.6,,,,,
2024-05-02T07:41:47+00:00,953,,,734.6,,,,
2024-05-02T07:42:02+00:00,954,26.0,,,,,,
2024-05-02T07:42:03+00:00,955,,44.6,,,,,
2024-05-02T07:42:04+00:00,956,,,737.1,,,,
2024-05-02T07:42:19+00:00,957,26.0,,,,,,
2024-05-02T07:42:20+00:00,958,,44.7,,,,,
2024-05-02T07:42:21+00:00,959,,,740.6,,,,
2024-05-02T07:42:36+00:00,960,26.0,,,,,,
2024-05-02T07:42:37+00:00,961,,44.4,,,,,
2024-05-02T07:42:38+00:00,962,,,743.3,,,,
2024-05-02T07:42:54+00:00,963,26.0,,,,,,
